YEARID	PARENTSTANDARDIDENTIFIER	IDENTIFIER	NAME	DESCRIPTION	SUBJECTAREA	CONVERSIONSCALEID	GRADESCALEITEMDCID	ISASSIGNMENTALLOWED	ISACTIVE	DISPLAYPOSITION	ISCOMMENTINCLUDED	MAXCOMMENTLENGTH	PRIMARYCOURSES	WEIGHT	ISCALCBYLOWERSTANDARD
32	MP9.D	MP9.D.3	D.3 - Investigating and Applying Geometric Relationships	verify, through investigation facilitated by dynamic geometry software, geometric properties and relationships involving two-dimensional shapes, and apply the results to solving problems.	Mathematics	22532	2473	1	1	243	0	4000	MPM1D1,MPM1D1I		1
32	S9-12	MTH	Mathematics, Grade 9	Mathematics, Grade 9	Mathematics	2205	1180	0	1	200	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.A	Strand: A - MATHEMATICAL THINKING AND MAKING CONNECTIONS	MATHEMATICAL THINKING AND MAKING CONNECTIONS	Mathematics	22532	2173	1	1	210	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.A	MTH.A.1	A.1 - Mathematical Processes	apply the mathematical processes to develop a conceptual understanding of, and procedural fluency with, the mathematics they are learning	Mathematics	22532	2473	1	1	211	0	4000	MTH1W1,MTH1W1I		1
32	MTH.A	MTH.A.2	A.2 - Making Connections	make connections between mathematics and various knowledge systems, their lived experiences, and various real-life applications of mathematics, including careers	Mathematics	22532	2473	1	1	212	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.B	Strand: B - NUMBER	NUMBER	Mathematics	22532	2173	1	1	220	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.B	MTH.B.1	B.1 - Development of Numbers and Number Sets	demonstrate an understanding of the development and use of numbers, and make connections between sets of numbers	Mathematics	22532	2473	1	1	221	0	4000	MTH1W1,MTH1W1I		1
32	MTH.B	MTH.B.2	B.2 - Powers	represent numbers in various ways, evaluate powers, and simplify expressions by using the relationships between powers and their exponents	Mathematics	22532	2473	1	1	222	0	4000	MTH1W1,MTH1W1I		1
32	MTH.B	MTH.B.3	B.3 - Number Sense and Operations	apply an understanding of rational numbers, ratios, rates, percentages, and proportions, in various mathematical contexts, and to solve problems	Mathematics	22532	2473	1	1	223	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.C	Strand: C - ALGEBRA	ALGEBRA	Mathematics	22532	2173	1	1	231	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.C	MTH.C.1	C.1 - Algebraic Expressions and Equations	demonstrate an understanding of the development and use of algebraic concepts and of their connection to numbers, using various tools and representations	Mathematics	22532	2473	1	1	231	0	4000	MTH1W1,MTH1W1I		1
32	MTH.C	MTH.C.2	C.2 - Coding	apply coding skills to represent mathematical concepts and relationships dynamically, and to solve problems, in algebra and across the other strands	Mathematics	22532	2473	1	1	232	0	4000	MTH1W1,MTH1W1I		1
32	MTH.C	MTH.C.3	C.3 - Application of Relations	represent and compare linear and non-linear relations that model real-life situations, and use these representations to make predictions	Mathematics	22532	2473	1	1	233	0	4000	MTH1W1,MTH1W1I		1
32	MTH.C	MTH.C.4	C.4 - Characteristics of Relations	demonstrate an understanding of the characteristics of various representations of linear and non-linear relations, using tools, including coding when appropriate	Mathematics	22532	2473	1	1	234	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.D	Strand: D - DATA	DATA	Mathematics	22532	2173	1	1	240	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.D	MTH.D.1	D.1 - Collection, Representation, and Analysis of Data	describe the collection and use of data, and represent and analyse data involving one and two variables	Mathematics	22532	2473	1	1	241	0	4000	MTH1W1,MTH1W1I		1
32	MTH.D	MTH.D.2	D.2 - Mathematical Modelling	apply the process of mathematical modelling, using data and mathematical concepts from other strands, to represent, analyse, make predictions, and provide insight into real-life situations	Mathematics	22532	2473	1	1	242	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.E	Strand: E - GEOMETRY AND MEASUREMENT	GEOMETRY AND MEASUREMENT	Mathematics	22532	2173	1	1	250	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.E	MTH.E.1	E.1 - Geometric and Measurement Relationships	demonstrate an understanding of the development and use of geometric and measurement relationships, and apply these relationships to solve problems, including problems involving real-life situations	Mathematics	22532	2473	1	1	251	0	4000	MTH1W1,MTH1W1I		1
32	MTH	MTH.F	Strand: F - FINANICAL LITERACY	FINANICAL LITERACY	Mathematics	22532	2173	1	1	260	0	4000	MTH1W1,MTH1W1I	1	1
32	MTH.F	MTH.F.1	F.1 - Financial Decisions	demonstrate the knowledge and skills needed to make informed financial decisions	Mathematics	22532	2473	1	1	261	0	4000	MTH1W1,MTH1W1I		1
32	S9-12	MU	The Arts - Music	The Arts - Music	The Arts - Music	2205	1180	0	1	200	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU	MU.A	Strand: A - CREATING AND PRESENTING	CREATING AND PRESENTING	The Arts - Music	22532	2173	1	1	210	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1	1	1
32	MU	MU.A	Strand: A - CREATING AND PRESENTING	CREATING AND PRESENTING	The Arts - Music	22532	2173	1	1	210	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.A	MU.A.1	A.1 - The Creative Process	apply the stages of the creative process when performing notated and/or improvised music and composing and/or arranging music	The Arts - Music	22532	2473	1	1	211	0	4000	AMG2O1,AMT4E1,AMG4E1,AMT2O1,AMC3M1,AMC2O1,AMH2O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMH4M1,AMC4M1,AMV3M1,AMU4E1,AMI4M1,AMI3M1,AMI1O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.A	MU.A.1.3O	A.1 - The Creative Process	apply the stages of the creative process when performing music, composing and/or arranging music, and creating a musical production	The Arts - Music	22532	2473	1	1	211	0	4000	AMR2O1,AMT3O1,AMH3O1,AMC3O1,AMM3O1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI2O1,AMG3O1,AMV3O1,AMU3O1		1
32	MU.A	MU.A.1.4E	A.1 - The Creative Process	apply the stages of the creative process when performing music, composing and/or arranging music, and creating a musical production	The Arts - Music	22532	2473	1	1	211	0	4000	AMU4E1,AMM4E1,AMG4E1,AMR4E1		1
32	MU.A	MU.A.2	A.2 - The Elements of Music	apply elements of music when performing notated and improvised music and composing and/or arranging music	The Arts - Music	22532	2473	1	1	212	0	4000	AMG2O1,AMT4E1,AMG4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.A	MU.A.2.4E	A.2 - The Elements of Music	apply elements of music when performing music and/or creating a musical production, and when composing and/or arranging music	The Arts - Music	22532	2473	1	1	212	0	4000	AMU4E1,AMM4E1,AMG4E1,AMR4E1		1
32	MU.A	MU.A.3	A.3 - Techniques and Technologies	use a variety of techniques and technological tools when performing music and composing and/or arranging music	The Arts - Music	22532	2473	1	1	213	0	4000	AMG2O1,AMT2O1,AMC2O1,AMH2O1,AMC3O1,AMM2O1,AMM1O1,AMI2O1,AMI1O1,AMS2O1,AMS1O1,AMO2O1,AMK2O1,AMV2O1,AMV1O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR2O1,AMR1O1		1
32	MU.A	MU.A.3.3M/4M/4E	A.3 - Techniques and Technologies	use a range of techniques and technological tools in a variety of applications relating to music	The Arts - Music	22532	2473	1	1	213	0	4000	AMG3M1,AMT4E1,AMM4E1,AMG4E1,AMC3M1,AMT4M1,AMT3M1,AMM3M1,AMM4M1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMI4M1,AMI3M1,AME4M1,AMS4M1,AMS3M1,AMO4M1,AMO3M1,AMK4M1,AMK3M1,AMU4M1,AMU3M1,AMR4M1,AMR3M1,AMG4M1		1
32	MU.A	MU.A.3.3O	A.3 - Techniques and Technologies	use a variety of techniques and technological tools when engaged in musical creation, production, and/or performance	The Arts - Music	22532	2473	1	1	213	0	4000	AMU3O1,AMT3O1,AMH3O1,AMC3O1,AMM3O1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMG3O1,AMV3O1		1
32	MU	MU.B	Strand: B - REFLECTING, RESPONDING, AND ANALYSING	REFLECTING, RESPONDING, AND ANALYSING	The Arts - Music	22532	2173	1	1	220	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU	MU.B	Strand: B - REFLECTING, RESPONDING, AND ANALYSING	REFLECTING, RESPONDING, AND ANALYSING	The Arts - Music	22532	2173	1	1	220	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1	1	1
32	MU.B	MU.B.1	B.1 - The Critical Analysis Process	use the critical analysis process when responding to, analysing, reflecting on, and interpreting music	The Arts - Music	22532	2473	1	1	221	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.B	MU.B.2	B.2 - Music and Society	demonstrate an understanding of how traditional, commercial, and art music reflect the society in which they were created and how they have affected communities or cultures	The Arts - Music	22532	2473	1	1	222	0	4000	AMG2O1,AMT2O1,AMC2O1,AMH2O1,AMM2O1,AMM1O1,AMI2O1,AMI1O1,AMS2O1,AMS1O1,AMO2O1,AMK2O1,AMV2O1,AMV1O1,AMU2O1,AMU1O1,AMR2O1,AMR1O1		1
32	MU.B	MU.B.2.3M	B.2 - Music and Society	demonstrate an understanding of social and cultural influences on and effects of traditional, commercial, and art music	The Arts - Music	22532	2473	1	1	222	0	4000	AMG3M1,AMC3M1,AMT3M1,AMM3M1,AMV3M1,AMI3M1,AMS3M1,AMO3M1,AMK3M1,AMU3M1,AMR3M1		1
32	MU.B	MU.B.2.3O	B.2 - Music and Society	demonstrate an understanding of the role and impact of traditional, commercial, and art music within various communities and cultures	The Arts - Music	22532	2473	1	1	222	0	4000	AMU3O1,AMT3O1,AMH3O1,AMC3O1,AMM3O1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMG3O1,AMV3O1		1
32	MU.B	MU.B.2.4E	B.2 - Music and Society	demonstrate an understanding of the function of and social/cultural influences on music	The Arts - Music	22532	2473	1	1	222	0	4000	AMU4E1,AMT4E1,AMC4E1,AMV4E1,AMM4E1,AMG4E1,AMR4E1		1
32	MU.B	MU.B.2.4M	B.2 - Music and Society	demonstrate an understanding of social and cultural influences on and effects and functions of traditional, commercial, and art music	The Arts - Music	22532	2473	1	1	222	0	4000	AMG4M1,AMT4M1,AMM4M1,AMH4M1,AMC4M1,AMV4M1,AMI4M1,AME4M1,AMS4M1,AMO4M1,AMK4M1,AMU4M1,AMR4M1		1
32	MU.B	MU.B.3	B.3 - Skills and Personal Growth	demonstrate an understanding of how performing, creating, and critically analysing music has affected their skills and personal development	The Arts - Music	22532	2473	1	1	223	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.B	MU.B.4	B.4 - Connections Beyond the Classroom	identify and describe various opportunities for continued engagement in music	The Arts - Music	22532	2473	1	1	224	0	4000	AMG2O1,AMT2O1,AMC2O1,AMH2O1,AMM2O1,AMM1O1,AMU4E1,AMI2O1,AMI1O1,AMS2O1,AMS1O1,AMO2O1,AMK2O1,AMV2O1,AMV1O1,AMU3O1,AMU2O1,AMU1O1,AMR1O1		1
32	MU.B	MU.B.4.3M	B.4 - Connections Beyond the Classroom	analyse opportunities and requirements for continued engagement in music	The Arts - Music	22532	2473	1	1	224	0	4000	AMG3M1,AMC3M1,AMT3M1,AMM3M1,AMV3M1,AMI3M1,AMS3M1,AMO3M1,AMK3M1,AMU3M1,AMR3M1		1
32	MU.B	MU.B.4.3O.4E	B.4 - Connections Beyond the Classroom	identify and describe opportunities and requirements for continued engagement in music	The Arts - Music	22532	2473	1	1	224	0	4000	AMU3O1,AMT4E1,AMC4E1,AMV4E1,AMM4E1,AMG4E1,AMR4E1,AMH3O1,AMM3O1,AMU4E1,AMS3O1,AMO3O1,AMK3O1,AMG3O1		1
32	MU.B	MU.B.4.4M	B.4 - Connections Beyond the Classroom	assess opportunities and requirements for continued engagement in music	The Arts - Music	22532	2473	1	1	224	0	4000	AMG4M1,AMT4M1,AMM4M1,AMH4M1,AMC4M1,AMV4M1,AMI4M1,AME4M1,AMS4M1,AMO4M1,AMK4M1,AMU4M1,AMR4M1		1
32	MU	MU.C	Strand: C - FOUNDATIONS	FOUNDATIONS	The Arts - Music	22532	2173	1	1	230	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1	1	1
32	MU	MU.C	Strand: C - FOUNDATIONS	FOUNDATIONS	The Arts - Music	22532	2173	1	1	230	0	4000	AMG2O1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.C	MU.C.1	C.1 - Theory and Terminology	demonstrate an understanding of music theory with respect to concepts of notation and the elements and other components of music, and use appropriate terminology relating to them	The Arts - Music	22532	2473	1	1	231	0	4000	AMG2O1,AMT4E1,AMG4E1,AMT2O1,AMC3M1,AMC2O1,AMT3O1,AMH3O1,AMH2O1,AMC3O1,AMT4M1,AMT3M1,AMM3M1,AMM2O1,AMM1O1,AMM4M1,AMM3O1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI4M1,AMI3M1,AMI2O1,AMI1O1,AMG3O1,AME4M1,AMS4M1,AMS3M1,AMS2O1,AMS1O1,AMO4M1,AMO3M1,AMO2O1,AMK4M1,AMK3M1,AMK2O1,AMV3O1,AMV2O1,AMV1O1,AMU3O1,AMU4M1,AMU3M1,AMU2O1,AMU1O1,AMR4M1,AMR3M1,AMR2O1,AMR1O1,AMG4M1,AMG3M1		1
32	MU.C	MU.C.1.4E	C.1 - Theory and Terminology	demonstrate an understanding of music theory with respect to elements and notation, and use appropriate terminology relating to them	The Arts - Music	22532	2473	1	1	231	0	4000	AMU4E1,AMT4E1,AMC4E1,AMV4E1,AMM4E1,AMG4E1,AMR4E1		1
32	MU.C	MU.C.2	C.2 - Characteristics and Development of Music	demonstrate an understanding of the history of some musical forms and of characteristics of types of music from around the world	The Arts - Music	22532	2473	1	1	232	0	4000	AMG2O1,AMH2O1,AMM2O1,AMM1O1,AMI2O1,AMI1O1,AMS2O1,AMS1O1,AMK2O1,AMV2O1,AMV1O1,AMU2O1,AMU1O1,AMR2O1,AMR1O1		1
32	MU.C	MU.C.2.3M	C.2 - Characteristics and Development of Music	demonstrate an understanding of the development, function, and characteristics of various forms of music	The Arts - Music	22532	2473	1	1	232	0	4000	AMG3M1,AMC3M1,AMT3M1,AMM3M1,AMV3M1,AMI3M1,AMS3M1,AMO3M1,AMK3M1,AMU3M1,AMR3M1		1
32	MU.C	MU.C.2.3O	C.2 - Characteristics and Development of Music	demonstrate an understanding of musical genres, periods, and themes, and the influence of the environment on different forms of music	The Arts - Music	22532	2473	1	1	232	0	4000	AMU3O1,AMT3O1,AMH3O1,AMC3O1,AMM3O1,AMS3O1,AMR3O1,AMK3O1,AMG3O1,AMV3O1		1
32	MU.C	MU.C.2.4E	C.2 - Characteristics and Development of Music	demonstrate an understanding of the development and characteristics of various forms of music	The Arts - Music	22532	2473	1	1	232	0	4000	AMU4E1,AMT4E1,AMC4E1,AMV4E1,AMM4E1,AMG4E1,AMR4E1		1
32	MU.C	MU.C.2.4M	C.2 - Characteristics and Development of Music	demonstrate an understanding of the origins, development, and characteristics of various forms of music	The Arts - Music	22532	2473	1	1	232	0	4000	AMG4M1,AMT4M1,AMM4M1,AMH4M1,AMC4M1,AMV4M1,AMI4M1,AME4M1,AMS4M1,AMO4M1,AMK4M1,AMU4M1,AMR4M1		1
32	MU.C	MU.C.3	C.3 - Conventions and Responsible Practices	demonstrate an understanding of responsible practices and performance conventions relating to music	The Arts - Music	22532	2473	1	1	233	0	4000	AMR1O1,AMT3O1,AMH3O1,AMH2O1,AMM2O1,AMM1O1,AMM3O1,AMS3O1,AMR3O1,AMO3O1,AMK3O1,AMI2O1,AMI1O1,AMG3O1,AMS2O1,AMS1O1,AMO2O1,AMK2O1,AMV2O1,AMV1O1,AMU3O1,AMU2O1,AMU1O1,AMR2O1		1
32	MU.C	MU.C.3.3M/4M/4E	C.3 - Conventions and Responsible Practices	demonstrate an understanding of conventions and responsible practices relating to music	The Arts - Music	22532	2473	1	1	233	0	4000	AMG3M1,AMT4E1,AMM4E1,AMG4E1,AMR4E1,AMC3M1,AMT4M1,AMT3M1,AMM3M1,AMM4M1,AMH4M1,AMC4M1,AMV4M1,AMV3M1,AMU4E1,AMI4M1,AMI3M1,AME4M1,AMS4M1,AMS3M1,AMO4M1,AMO3M1,AMK4M1,AMK3M1,AMU4M1,AMU3M1,AMR4M1,AMR3M1,AMG4M1		1
